urun_id,isim,marka,kategori,tahmini_indirim,gercek_indirim,hata,dogru_mu
10000049,Palette Deluxe Saç Boyası 1-1 Gece Mavisi,Palette,Saç Bakım,27.70154533552632,20.4,7.3015453355263205,False
10000236,Kalyon Tırnak Besleyici,Kalyon,Makyaj,9.779388092068608,0.0,9.779388092068608,False
10000237,Kalyon Oje Kurutucu Sprey,Kalyon,Makyaj,7.226940263828227,0.0,7.226940263828227,False
10000240,Kalyon Bakım Yağı,Kalyon,Makyaj,13.428176578417064,0.0,13.428176578417064,False
10000241,Kalyon Oje Çözücü,Kalyon,Makyaj,0.603521546162171,0.0,0.603521546162171,True
10000242,Kalyon Tırnak Eti Temizleyici,Kalyon,Makyaj,8.956254550773302,0.0,8.956254550773302,False
10000349,Sebamed Pişik Önleyici Krem 100 ml,Sebamed,Anne & Bebek,48.03195463002056,44.85,3.181954630020556,True
10000368,Flormar Nail Enamel Yoğun Pigmentli Oje 352 Blackstar Red,Flormar,Makyaj,35.333484453246726,50.0,14.666515546753274,False
10000369,Flormar Nail Enamel Yoğun Pigmentli Oje 385 Red Velvet,Flormar,Makyaj,23.842332971402616,33.333333333333336,9.49100036193072,False
10000501,Rocs Kids 3-7 Yaş Meyve Külahı Çocuk Diş Macunu 45 gr,Rocs,Hijyen & Bakım,28.408254881345897,20.1,8.308254881345896,False
10000575,Taft Powerful Age Saç Spreyi 250 ml,Taft,Saç Bakım,43.63371228101152,46.800000000000004,3.1662877189884853,True
10001019,Flormar Dipliner Black-Classic Likit,Flormar,Makyaj,50.156779582113685,50.03333333333333,0.12344624878035404,True
10001021,Pastel Matte Waterproof Long Lasting Eyeliner 320,Pastel,Makyaj,54.5229458685229,57.03333333333333,2.510387464810428,True
10001023,Flormar Nail Enamel Yoğun Pigmentli Oje 417 Steel Gray,Flormar,Makyaj,22.92672350991887,25.0,2.073276490081131,True
10001273,Dalan Antique Daphne (Antik Defne) Sabun 150 gr,Dalan,Duş & Banyo,44.060010166923405,43.699999999999996,0.36001016692340926,True
10001354,Nivea Sun SPF50 Güneş Koruyucu ve Ferahlık Vücut Spreyi 200 ml,Nivea,Güneş Ürünleri,48.90242465748913,46.666666666666664,2.2357579908224636,True
10001399,Rexona Kadın Sprey Deodorant Invisible 72 Saat Kesintisiz Koruma 150 ml,Rexona,Parfüm & Deodorant,29.320341491868813,23.399999999999995,5.920341491868818,False
10001400,Rexona Men Erkek Sprey Deodorant Invisible Ice Fresh 72 Saat Kesintisiz Koruma 150 ml,Rexona,Erkek Bakım,36.46732762281495,36.199999999999996,0.26732762281495326,True
10001423,Neutrogena Canlandırıcı Günlük Peeling Jel 150 ml,Neutrogena,Cilt Bakım,40.73774764049702,40.2,0.5377476404970167,True
10001424,Neutrogena Canlandırıcı Yüz Temizleme Jeli 200 ml,Neutrogena,Cilt Bakım,56.326626971840966,62.4,6.073373028159033,False
10001720,Dermapeel Doğal İpek Banyo Kesesi,Dermapeel,Duş & Banyo,30.308469895034623,30.0,0.30846989503462297,True
10001722,Dermapeel Orta Banyo Kesesi,Dermapeel,Duş & Banyo,30.308469895034623,30.0,0.30846989503462297,True
10001723,Dermapeel Kalın Banyo Kesesi,Dermapeel,Duş & Banyo,30.44096983792633,30.0,0.44096983792632827,True
10001854,Solingen Ayak Törpüsü 7159,Solingen,Kişisel Bakım,43.23010060551522,40.0,3.2301006055152186,True
10001892,Colgate Çocuk 5+ Ekstra Yumuşak Diş Fırçası (Asortili),Colgate,Hijyen & Bakım,34.822462766168854,33.666666666666664,1.15579609950219,True
10001896,Listerine Ağız Gargarası Nane Aromalı 250 ml,Listerine,Hijyen & Bakım,14.663480519053678,15.199999999999998,0.5365194809463194,True
10001898,Listerine Ağız Gargarası Nane Aromalı 500 ml,Listerine,Hijyen & Bakım,14.781509305816433,15.199999999999998,0.4184906941835642,True
10001901,Neutrogena Nasırlaşmış Ayaklar İçin Ayak Kremi 50 ml,Neutrogena,Hijyen & Bakım,30.636575452757782,29.9,0.7365754527577835,True
10001987,Arm&Hammer Advance White Pro Diş Macunu 75 ml,Arm&Hammer,Hijyen & Bakım,30.29776268720419,30.3,0.0022373127958097427,True
10001991,Laction Paris Kirpik Güçlendirici Maskara,Laction,Kişisel Bakım,34.091719881297415,33.4,0.6917198812974164,True
10002151,Veet Profesyonel Yüz Ağda Bandı Normal Ciltler 20'li,Veet,Cilt Bakım,29.53367946526942,40.1,10.566320534730583,False
10002160,Okey Rötar Prezervatif 20'li,Okey,Erkek Bakım,30.172077576088,30.1,0.07207757608799881,True
10002233,Gillette Clear Jel Cool Wave Antiperspirant Erkek Stick Deodorant 70 ml,Gillette,Erkek Bakım,34.6736526936215,32.4,2.2736526936215,True
10002298,Eklips Seyahat Seti 2'li SA70931,Eklips,Kişisel Bakım,28.197598938654448,24.2,3.9975989386544484,True
10002299,Eklips Seyahat Seti 2'li SA70917,Eklips,Kişisel Bakım,24.992168022534425,24.2,0.7921680225344261,True
10002300,Eklips Seyahat Seti Renkli Şişe 4'lü,Eklips,Kişisel Bakım,29.146556591296058,20.1,9.046556591296056,False
10002353,Kotex Tampon Mini 16'lı,Kotex,Hijyen & Bakım,31.026816255927816,30.233333333333334,0.7934829225944817,True
10002354,Kotex Tampon Normal 16'lı,Kotex,Hijyen & Bakım,31.22942009507671,30.233333333333334,0.9960867617433742,True
10002355,Kotex Tampon Süper 16'lı,Kotex,Hijyen & Bakım,30.82740444106175,30.233333333333334,0.5940711077284142,True
10002408,Otacı Bitkisel Saç Şekillendirici Yumuşak-Orta 150 ml,Otacı,Saç Bakım,50.637288977132684,50.05,0.5872889771326868,True
10002409,Otacı Bitkisel Saç Şekillendirici Orta-Sert 150 ml,Otacı,Saç Bakım,50.23661052397581,50.06666666666666,0.16994385730914985,True
10002453,Bioblas Procyanidin Saç Dökülmesine Karşı Anti-Stress Şampuan 360 ml,Bioblas,Saç Bakım,50.222962830373234,50.20000000000001,0.022962830373224108,True
10002779,Tereson Terleme Önleyici Solüsyon 50 ml,Tereson,Parfüm & Deodorant,30.693333255950243,30.933333333333334,0.24000007738309037,True
10002853,Gillette Simply Venus 2 Kullan At Kadın Tıraş Bıçağı 4'lü Paket,Gillette,Cilt Bakım,45.347703540074846,42.1,3.247703540074845,True
10002854,Gillette Venus Riviera 3 Bıçaklı Kullan At Kadın Tıraş Bıçağı 2'li,Gillette,Cilt Bakım,31.068818786243195,43.300000000000004,12.231181213756809,False
10003047,First Sensations Nane Aromalı Sakız 27 gr,First,Süpermarket,0.19665304487179486,0.0,0.19665304487179486,True
10003048,First Sensations Karpuz Aromalı Sakız 27 gr,First,Süpermarket,14.18185902653132,0.0,14.18185902653132,False
10003050,Falım 5'li Damla Sakızı Aromalı Şekersiz Sakız 35 gr,Falım,Süpermarket,13.491535227728068,0.0,13.491535227728068,False
10003450,Oral-B Pro-Expert Clinic Line Diş İpi 25 m,Oral-B,Hijyen & Bakım,49.86941151398512,47.63333333333333,2.2360781806517878,True
10003481,Benri Lavanta Kağıt Sabun 20'li,Benri,Duş & Banyo,35.40798851279396,33.1,2.307988512793962,True
10003483,Benri Okyanus Kağıt Sabun 20'li,Benri,Duş & Banyo,35.24240852750185,33.1,2.14240852750185,True
10003604,Rexona Kadın Deodorant Stick Invisible 50 ml,Rexona,Parfüm & Deodorant,28.145748475974116,20.866666666666667,7.279081809307449,False
10003605,Rexona Üstün Koruma Erkek Roll On Deodorant Invisible 72 Saat Kesintisiz Koruma 50 ml,Rexona,Erkek Bakım,50.91494088711709,52.8,1.8850591128829066,True
10003607,Rexona Üstün Koruma Kadın Roll On Deodorant Invisible 72 Saat Kesintisiz Koruma 50 ml,Rexona,Parfüm & Deodorant,24.720801904211772,35.199999999999996,10.479198095788224,False
10004044,Emotion Kadın Deodorant Love 150 ml,Emotion,Parfüm & Deodorant,31.71094382851566,44.36666666666667,12.655722838151007,False
10004163,Sebamed Clear Face Kompakt Yüz Temizleme Sabunu 100 gr,Sebamed,Cilt Bakım,52.48924967384638,50.1,2.389249673846379,True
10004570,Nivea Men Erkek Sport Duş Jeli 500 ml,Nivea,Erkek Bakım,29.514408710725775,39.9,10.385591289274224,False
10004591,Hobby Classic Nemlendirici El ve Vücut Losyonu 300 ml,Hobby,Cilt Bakım,29.521726352942714,40.0,10.478273647057286,False
10004671,Pastel Oje 08,Pastel,Makyaj,0.6948481424825174,0.0,0.6948481424825174,True
10004672,Pastel Oje 09,Pastel,Makyaj,3.858260410423189,0.0,3.858260410423189,True
10004673,Pastel Oje 11,Pastel,Makyaj,3.833787744930787,0.0,3.833787744930787,True
10004675,Pastel Oje 13,Pastel,Makyaj,15.540571774894069,0.0,15.540571774894069,False
10004807,Pantene Doğal Sentez Güç ve Parlaklık Saç Kremi 275 ml,Pantene,Saç Bakım,36.53608409018915,57.333333333333336,20.797249243144186,False
10004816,Femfresh Genital Bölge İntim Rahatlatıcı Yıkama Jeli 250 ml,Femfresh,Hijyen & Bakım,30.626826500928168,30.0,0.6268265009281677,True
10004932,Kotex Ultra Uzun Hijyenik Ped Uzun 18’li Süper Ekonomik,Kotex,Hijyen & Bakım,30.451943862844722,39.9,9.448056137155277,False
10004934,Kotex Günlük Ped Çanta Paketleri Deo Uzun 16’lı,Kotex,Hijyen & Bakım,52.01464000352182,40.1,11.914640003521818,False
10005045,Vivident Storming Sakız Karpuz Aromalı 33 gr,Vivident,Süpermarket,14.310817154514448,0.0,14.310817154514448,False
10005047,Vivident Storming Sakız Nane Aromalı 33 gr,Vivident,Süpermarket,0.0861775835275835,0.0,0.0861775835275835,True
10005051,Benri Hidrofil Pamuk 100 gr,Benri,Kişisel Bakım,32.88149211664728,35.4,2.5185078833527186,True
10005055,Benri Kulak Temizleme Çubuğu 200 Adet,Benri,Kişisel Bakım,30.276868918885402,27.3,2.976868918885401,True
10005101,Perge İpli Ponza Taşı,Perge,Kişisel Bakım,14.07393110722652,0.0,14.07393110722652,False
10005102,Tampax Compak Super Aplikatörlü Tamponlar 20 Adet,Tampax,Hijyen & Bakım,48.478523640971815,48.199999999999996,0.2785236409718195,True
10005103,Tampax Compak Regular Aplikatörlü Tamponlar 22 Adet,Tampax,Hijyen & Bakım,48.46774868956395,48.199999999999996,0.2677486895639518,True
10005104,Bebak Acı Badem Sütlü Makyaj Temizleme Mendili 20'li,Bebak,Cilt Bakım,46.31722251122826,44.7,1.617222511228256,True
10005151,Femfresh Genital Bölge Yıkama Islak Mendili 25'li,Femfresh,Hijyen & Bakım,30.609799302882553,30.0,0.6097993028825535,True
10005752,Rexona Kadın Sprey Deodorant Shower Fresh 72 Saat Kesintisiz Koruma 150 ml,Rexona,Parfüm & Deodorant,28.35932445513661,23.399999999999995,4.959324455136613,True
10006057,Neutrogena Besleyici Bakım El & Vücut Kremi 300 ml,Neutrogena,Cilt Bakım,29.51853587675224,40.0,10.481464123247761,False
10006097,Rexona Üstün Koruma Kadın Roll On Deodorant Shower Fresh 72 Saat Kesintisiz Koruma 50 ml,Rexona,Parfüm & Deodorant,24.05581532345833,35.199999999999996,11.144184676541666,False
10006113,Slazenger ActiveSport Green EDT Erkek Parfüm 125 ml + Deodorant Sprey 150 ml,Slazenger,Erkek Bakım,33.80074558416089,52.9,19.099254415839106,False
10006203,Pastel Oje 38,Pastel,Makyaj,15.749338928421945,0.0,15.749338928421945,False
10006672,Syoss Max Hold Saç Spreyi 400 ml,Syoss,Saç Bakım,29.95513654056409,40.5,10.54486345943591,False
10006767,Sesu Ağda Bandı Yüz Hassas Ciltler 20'li,Sesu,Cilt Bakım,46.32554514473613,44.366666666666674,1.9588784780694581,True
10006870,Lionesse Tırnak Yapıştırıcısı 10 gr,Lionesse,Kişisel Bakım,53.19736134240392,40.0,13.197361342403923,False
10006949,Sensodyne Gentle Diş Fırçası (Yumuşak),Sensodyne,Hijyen & Bakım,0.7043521334683834,4.033333333333333,3.3289811998649497,True
10006955,Flormar Nail Enamel Yoğun Pigmentli Oje 427 Sandstone,Flormar,Makyaj,27.77193750294358,33.333333333333336,5.561395830389756,False
10006960,Flormar Nail Enamel Yoğun Pigmentli Oje 246 Cream Silk,Flormar,Makyaj,24.110842178537645,33.333333333333336,9.22249115479569,False
10006974,Flormar Nail Enamel Yoğun Pigmentli Oje 397 Rose Coral,Flormar,Makyaj,28.178390812246548,36.666666666666664,8.488275854420117,False
10007001,Johnson's Vazelin Parfümlü 100 ml,Johnson's,Anne & Bebek,30.33931963637196,25.0,5.339319636371961,False
10007093,Palmolive Aroma Sensations Cilt Yenileyici Banyo ve Duş Jeli Feel The Massage 750 ml,Palmolive,Duş & Banyo,28.997641082719205,37.7,8.702358917280797,False
10007176,Maybelline New York Hyper Precise All Day Eyeliner 700 Siyah,Maybelline,Makyaj,45.95542051504126,43.43333333333334,2.5220871817079242,True
10007498,First Sensations Ahududu & Karadut Aromalı Sakız 27 gr,First,Süpermarket,14.081492859363273,0.0,14.081492859363273,False
10007633,Dove Men Care Sprey Deodorant 1/4 Nemlendirici Krem Clean Comfort 150 ml,Dove,Erkek Bakım,30.0111672925521,23.3,6.711167292552098,False
10008303,Benri Aseton Çilek 130 ml,Benri,Kişisel Bakım,30.143118942770894,27.1,3.0431189427708922,True
10008305,Benri Aseton Koyu Renk Ojeler İçin 130 ml,Benri,Kişisel Bakım,28.75819406124469,27.100000000000005,1.6581940612446857,True
10008306,Benri Hassas Tırnaklar İçin Aseton 130 ml,Benri,Kişisel Bakım,28.92154828010134,27.100000000000005,1.8215482801013358,True
10008312,Snickers Bar Çikolata 50 gr,Snickers,Süpermarket,0.1111775835275835,0.0,0.1111775835275835,True
10008496,Golden Rose Mega Volume & Length City Style Maskara,Golden Rose,Makyaj,48.139982897416346,45.0,3.1399828974163455,True
10008497,Golden Rose Instant Full Volume Cat Walk Maskara,Golden Rose,Makyaj,46.34277833625056,43.333333333333336,3.009445002917225,True
10008498,Golden Rose Defined Lashes Maxim Eyes Maskara,Golden Rose,Makyaj,48.139982897416346,45.0,3.1399828974163455,True
10008662,Flormar Smoky Eyes Carbon Black Waterproof Eyeliner,Flormar,Makyaj,50.156779582113685,50.06666666666666,0.0901129154470226,True
10008769,Listerine Total Care Cool Mint Ağız Gargarası 250 ml,Listerine,Hijyen & Bakım,14.663480519053678,15.199999999999998,0.5365194809463194,True
10008862,Blistex MedPlus Stick SPF 15 - Kuruyan ve Çatlayan Dudaklara Yoğun Dudak Bakımı 4.25 gr,Blistex,Cilt Bakım,29.593575592092403,30.2,0.6064244079075962,True
10008866,Neutrogena El ve Tırnak Bakım Kremi 75 ml,Neutrogena,Cilt Bakım,52.91299258068844,40.3,12.612992580688442,False
10008870,StopEver Cool Baby Ateş Düşürmeye Yardımcı Soğutucu Hidrojel Plaster 2'li,StopEver,Hijyen & Bakım,14.55766080330632,0.0,14.55766080330632,False
10008950,Wella Koleston Naturals Saç Boyası 6/7 Çikolata Kahve,Wella,Saç Bakım,7.553341050295669,13.4,5.846658949704332,False
10008951,Wella Koleston Naturals Saç Boyası 11/7 Vanilya Sarısı,Wella,Saç Bakım,16.348729977761803,13.4,2.9487299777618023,True
10008954,Wella Koleston Naturals Saç Boyası 5/37 Orta Kestane,Wella,Saç Bakım,16.348729977761803,13.4,2.9487299777618023,True
10009002,Molped Ultra Kuruluk Süper Ekonomik Normal Hijyenik Ped 24'lü,Molped,Hijyen & Bakım,41.77769805913869,40.1,1.6776980591386916,True
10009003,Molped Ultra Kuruluk Süper Ekonomik Gece Hijyenik Ped 16'lı,Molped,Hijyen & Bakım,41.77769805913869,40.1,1.6776980591386916,True
10009129,Molped Her Gün Ferahlık Günlük Ped 60'lı,Molped,Hijyen & Bakım,43.18924063215524,40.0,3.18924063215524,True
10009176,Neutrogena Bakım Kremi Norveç Formülü Hızlı Emilen 200 ml,Neutrogena,Cilt Bakım,53.05088498794267,40.2,12.85088498794267,False
10009177,Neutrogena Hızlı Emilen El ve Vücut Bakım Kremi 300 ml,Neutrogena,Cilt Bakım,40.29356367662819,40.0,0.29356367662818883,True
10009185,Colgate Optic White Parıldayan Beyazlık Beyazlatıcı Diş Macunu 75 ml,Colgate,Hijyen & Bakım,34.712145898770224,34.4,0.31214589877022547,True
10009186,Colgate 360 Optik Beyaz Diş Fırçası 1+1 (Orta),Colgate,Hijyen & Bakım,34.74288292086483,34.93333333333334,0.19045041246850758,True
10009848,Maybelline New York Mascara Rocket Volume Black,Maybelline,Makyaj,49.68014063305195,50.1,0.41985936694805304,True
10009978,Oral-B Pro-Expert Derinlemesine Temizlik Diş Fırçası 1+1 (Orta),Oral-B,Hijyen & Bakım,52.730970797906394,39.300000000000004,13.43097079790639,False
10009979,Oral-B Pro-Expert Advanced Derinlemesine Temizlik Diş Fırçası 1+1 (Orta),Oral-B,Hijyen & Bakım,45.64720195679313,41.53333333333333,4.113868623459801,True
10010152,Arm&Hammer Charcoal White Diş Macunu 75 ml,Arm&Hammer,Hijyen & Bakım,30.592034610870684,30.3,0.29203461087068305,True
10010179,Wilkinson Extra 2 Kullan At Tıraş Bıçağı 5'li,Wilkinson,Cilt Bakım,50.01524940276276,50.0,0.015249402762762543,True
10010181,Wilkinson Extra 3 Kullan At Tıraş Bıçağı,Wilkinson,Cilt Bakım,54.2474870893683,50.0,4.247487089368299,True
10010182,Wilkinson Extra 2 Beauty Çift Bıçaklı Kullan At Tıraş Bıçağı,Wilkinson,Cilt Bakım,50.07875727731535,50.0,0.0787572773153471,True
10010233,Golden Rose Wonder Lash Mascara 12X Volume & Lash Lift,Golden Rose,Makyaj,46.34277833625056,43.333333333333336,3.009445002917225,True
10010246,Golden Rose Mineral Terrabaked Powder Pudra No:02,Golden Rose,Makyaj,32.27987222422155,43.333333333333336,11.053461109111787,False
10010247,Golden Rose Mineral Terrabaked Powder Pudra No:03,Golden Rose,Makyaj,46.34277833625056,43.333333333333336,3.009445002917225,True
10010324,Pastel Oje 44,Pastel,Makyaj,3.7632566017318805,0.0,3.7632566017318805,True
10010326,Pastel Oje 46,Pastel,Makyaj,0.49714488393550893,0.0,0.49714488393550893,True
10010331,Pastel Nude Oje 101 Caramel,Pastel,Makyaj,8.645457202288451,0.0,8.645457202288451,False
10010333,Pastel Oje 103,Pastel,Makyaj,8.645457202288451,0.0,8.645457202288451,False
10010340,Pastel Oje 112,Pastel,Makyaj,15.343246685946049,0.0,15.343246685946049,False
10010347,Bio-Oil Cilt Bakım Yağı 60 ml,Bio-Oil,Cilt Bakım,50.06276600884417,50.1,0.037233991155829926,True
10010372,Axe Apollo Erkek Deodorant Sprey 150 ml,Axe,Erkek Bakım,27.90500347047295,23.2,4.705003470472949,True
10010386,Benri Asetonsuz Oje Temizleyici 130 ml,Benri,Kişisel Bakım,28.68171300407222,27.1,1.581713004072217,True
10010391,Wella Wellaflex Invisible Hold Görünmez Tutuş Sağlayan Saç Spreyi Extra Strong Hold 250 ml - 4/5 Hold,Wella,Saç Bakım,65.40760226364414,66.9,1.4923977363558691,True
10010453,Bee Beauty Pembe Marshmallow Krem Maske 50 ml,Bee Beauty,Cilt Bakım,50.156779582113685,50.0,0.15677958211368548,True
10010482,Polosmart Erkek Kişisel Bakım Seti,Polosmart,Kişisel Bakım,21.81202364248368,21.1,0.712023642483679,True
10010523,Bee Beauty Micellar Makyaj Temizleme Suyu Yağlı ve Karma Ciltler 400 ml,Bee Beauty,Cilt Bakım,49.99337303687613,50.0,0.006626963123871121,True
10010531,Wella Wellaflex Silk Finish & Hold İpeksi Bitiş ve Tutuş Sağlayan Saç Köpüğü Ultra Strong Hold 200 ml - 5/5 Hold,Wella,Saç Bakım,45.55454371698659,41.5,4.054543716986593,True
10010545,Bee Beauty Micellar Makyaj Temizleme Suyu Tüm Ciltler İçin 400 ml,Bee Beauty,Cilt Bakım,44.919263016974064,50.0,5.080736983025936,False
10010628,"Burt's Bees Beeswax Lip Balm Doğal Nane Ferahlığı Dudak Bakım Kremi 4,25 gr",Burt's,Cilt Bakım,32.734263390294274,32.23333333333333,0.5009300569609465,True
10010629,"Burt's Bees Pomegranate Lip Balm Doğal Nar Özlü Dudak Bakım Kremi 4,25 gr",Burt's,Cilt Bakım,31.701201881304932,31.65,0.05120188130493375,True
10010630,"Burt's Bees Honey Lip Balm Doğal Bal Özlü Dudak Bakım Kremi 4,25 gr",Burt's,Cilt Bakım,34.600084312388155,32.23333333333333,2.366750979054828,True
10010774,Orkid Platinum Kanatlı Normal (Boy 1) 8 Adet Hijyenik Ped,Orkid,Hijyen & Bakım,47.4182443251132,47.833333333333336,0.4150890082201357,True
10010880,Neutrogena Sivilce Karşıtı Yağsız Yüz Temizleme Jeli 200 ml,Neutrogena,Cilt Bakım,41.26476997597745,40.2,1.0647699759774483,True
10010881,Neutrogena Sivilce Karşıtı Peeling Arındırıcı Yüz Temizleme Jeli 150 ml,Neutrogena,Cilt Bakım,52.04706383861865,40.2,11.847063838618645,False
10010882,Neutrogena Visibly Clear Siyah Nokta Temizleyici Peeling 150 ml,Neutrogena,Cilt Bakım,40.7063756166875,40.2,0.5063756166874995,True
10010884,Neutrogena Visibly Clear Siyah Nokta Karşıtı Tonik 200 ml,Neutrogena,Cilt Bakım,40.73774764049702,40.2,0.5377476404970167,True
10010930,Pastel Spring Blush-On Allık 15,Pastel,Makyaj,52.27701207689432,52.55,0.2729879231056742,True
10011118,Vivident 45 Dakika Sakız Nane Aromalı 33 gr,Vivident,Süpermarket,14.228736449106862,0.0,14.228736449106862,False
10011199,Palette Deluxe Saç Boyası 7-65 Altın Parıltılı Toffee,Palette,Saç Bakım,27.70154533552632,20.4,7.3015453355263205,False
10011201,Palette Deluxe Saç Boyası 4-65 Büyüleyici Kahve,Palette,Saç Bakım,27.515256238832443,20.4,7.115256238832444,False
10011265,Perge Makyaj Sünger Seti,Perge,Kişisel Bakım,0.6207716470907261,0.0,0.6207716470907261,True
10011275,Listerine Total Care Cool Mint Ağız Gargarası 500 ml,Listerine,Hijyen & Bakım,24.07918186379649,15.2,8.87918186379649,False
10011354,Slazenger Erkek Parfüm EDT Activesport Yeşil 125 ml,Slazenger,Erkek Bakım,53.237261409880304,40.0,13.237261409880304,False
10011355,Slazenger Erkek Parfüm EDT Activesport Mavi 125 ml,Slazenger,Erkek Bakım,53.237261409880304,40.0,13.237261409880304,False
10011357,Slazenger Erkek Deo Sprey Activesport Yeşil 150 ml,Slazenger,Erkek Bakım,52.842691674592686,40.0,12.842691674592686,False
10011358,Slazenger Erkek Deo Sprey Activesport Mavi 150 ml,Slazenger,Erkek Bakım,53.237261409880304,40.0,13.237261409880304,False
10011371,Sebamed Her Gün Kullanım Şampuan 400 ml,Sebamed,Saç Bakım,50.59028030745068,50.2,0.39028030745068065,True
10011392,Colgate Total Profesyonel Diş Eti Sağlığı Arayüz Diş İpi 50 m,Colgate,Hijyen & Bakım,31.314714592519195,31.35,0.03528540748080644,True
10011395,Krauterhof Anti-Cellulite Jel 250 ml,Krauterhof,Cilt Bakım,43.23010060551522,40.0,3.2301006055152186,True
10011397,Sebamed Sun Care After Sun Güneş Sonrası Losyon 150 ml,Sebamed,Güneş Ürünleri,50.06276600884417,50.0,0.0627660088441715,True
10011399,Sebamed Sun Care Suya Dayanıklı SPF 50+ Çok Yönlü Koruyucu Güneş Losyonu 150 ml,Sebamed,Güneş Ürünleri,49.68014063305195,50.0,0.3198593669480516,True
10011400,Sebamed Sun Care Suya Dayanıklı SPF 50+ Çok Yönlü Koruyucu Güneş Kremi 75 ml,Sebamed,Güneş Ürünleri,49.768866011363656,50.0,0.23113398863634416,True
10011402,Sebamed Sun Care Suya Dayanıklı SPF 30 Çok Yönlü Koruyucu Güneş Spreyi 150 ml,Sebamed,Güneş Ürünleri,50.06276600884417,50.0,0.0627660088441715,True
10011403,Sebamed Baby Sun Care Suya Dayanıklı SPF 50+ Çok Yönlü Koruyucu Bebek Güneş Losyonu 150 ml,Sebamed,Güneş Ürünleri,50.06276600884417,50.0,0.0627660088441715,True
10011404,Sebamed Baby Sun Care Suya Dayanıklı SPF 50+ Çok Yönlü Koruyucu Bebek Güneş Kremi 75 ml,Sebamed,Güneş Ürünleri,49.68014063305195,50.0,0.3198593669480516,True
10011406,Sebamed Baby Sun Care Suya Dayanıklı SPF 50+ Çok Yönlü Koruyucu Bebek Güneş Spreyi 200 ml,Sebamed,Güneş Ürünleri,33.98961056561067,50.0,16.01038943438933,False
10011443,Fa Invisible Power Kadın Deo Roll-On 50 ml,Fa,Parfüm & Deodorant,30.458441468778204,30.433333333333334,0.025108135444870783,True
10011468,Rexona Men Erkek Sprey Deodorant Xtra Cool 72 Saat Kesintisiz Koruma 150 ml,Rexona,Erkek Bakım,29.3769849842122,23.4,5.976984984212201,False
10011469,Rexona Üstün Koruma Erkek Roll On Deodorant Xtra Cool 72 Saat Kesintisiz Koruma 50 ml,Rexona,Erkek Bakım,22.44734901622643,26.4,3.9526509837735695,True
10011497,Privacy Gold Sensation Kadın Deodorant 150 ml,Privacy,Parfüm & Deodorant,42.065540990283054,39.6,2.4655409902830527,True
10011498,Privacy Gold Sensation Kadın Parfüm EDT 100 ml,Privacy,Parfüm & Deodorant,49.97267085001304,50.0,0.027329149986961454,True
10011500,Privacy Gold Sensation Erkek Parfüm EDT 100 ml,Privacy,Erkek Bakım,49.68014063305195,50.0,0.3198593669480516,True
10011647,Kalyon Tırnak Ve Tırnak Eti Peeling,Kalyon,Makyaj,5.733086260253909,0.0,5.733086260253909,False
10011648,Kalyon Sararmayı Önleyici Cila,Kalyon,Makyaj,6.642317926388979,0.0,6.642317926388979,False
10011649,Kalyon Tırnak Beyazlatıcı Cila,Kalyon,Makyaj,4.517827050672639,0.0,4.517827050672639,True
10011717,Pastel Oje 142,Pastel,Makyaj,18.06422002109044,0.0,18.06422002109044,False
10011805,Rebul Ice Cam Şişe Kolonya 270 ml,Rebul,Parfüm & Deodorant,0.35754902042402037,0.0,0.35754902042402037,True
10011806,Rebul Jasmine EDC Kolonya Cam Şişe 250 ml,Rebul,Parfüm & Deodorant,0.35754902042402037,0.0,0.35754902042402037,True
10011807,Rebul Lime EDC Kolonya Cam Şişe 250 ml,Rebul,Parfüm & Deodorant,1.0393435989019582,0.0,1.0393435989019582,True
10011808,Rebul Mandarine EDC Kolonya 250 ml,Rebul,Parfüm & Deodorant,2.0547594535094533,0.0,2.0547594535094533,True
10011918,Sebamed Kadın Deo Roll-On Balsam 50 ml,Sebamed,Parfüm & Deodorant,29.80918202308641,40.1,10.29081797691359,False
10011961,Palmolive Body Butter Banyo ve Duş Jeli Çilek Rüyası 500 ml,Palmolive,Duş & Banyo,32.92381900977937,46.2,13.276180990220631,False
10011962,Palmolive Body Butter Banyo ve Duş Jeli Vanilya Aşkı 500 ml,Palmolive,Duş & Banyo,30.068476471266955,41.86666666666667,11.798190195399712,False
10012114,Okey Kayganlaştırıcı Jel Çilekli 100 ml,Okey,Erkek Bakım,22.987949429111794,20.133333333333333,2.8546160957784608,True
10012351,Gillette Venus ComfortGlide Breeze Tıraş Makinesi + 1 Yedek Tıraş Bıçağı,Gillette,Cilt Bakım,52.511778430802806,55.46666666666667,2.954888235863862,True
10012352,Gillette Venus ComfortGlide Breeze Yedek Kadın Tıraş Bıçağı 4'lü Paket,Gillette,Cilt Bakım,27.664162438129242,20.066666666666666,7.597495771462576,False
10012611,Benri Peeling Etkili Yüz Temizleme Pedi 40'lı,Benri,Kişisel Bakım,32.78859130837258,35.2,2.4114086916274218,True
10012767,Eklips Pedikür Seti 13-4009 (Asortili),Eklips,Kişisel Bakım,25.701686852257545,24.5,1.201686852257545,True
10012776,Eklips Seyahat Seti 6 Parçalı,Eklips,Kişisel Bakım,28.549977798987264,21.2,7.349977798987265,False
10012852,Okey Sımsıkı Prezervatif 10'lu,Okey,Erkek Bakım,22.61768430671866,20.0,2.6176843067186617,True
